window,variable,model,lead,regime,metric,n,mean,ci_lo,ci_hi,median,std,lead_h,tag,bucket,season,start,end
2020-06-01_2020-08-31,u850,GraphCast,1 days,0,RMSE,35,1.0161084701375511,1.011860575868539,1.0205860797084043,1.0170996559742609,0.0182288611627169,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,1 days,1,RMSE,42,1.0192731933040504,1.0111676726628591,1.0282741219687774,1.0149090144806938,0.0230622254164545,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,1 days,2,RMSE,45,1.0146880215625254,1.0057415411477275,1.0253534389208423,1.0142005352575882,0.0262450227823757,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,1 days,3,RMSE,60,1.0190984863591932,1.0074692857426522,1.0307524156400398,1.0199008925240087,0.0269130448157603,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,3 days,0,RMSE,35,1.9766330186564371,1.948187455613141,2.007271713386753,1.9836208980826855,0.0716790647468153,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,3 days,1,RMSE,42,2.0167473719012228,1.9875834528377336,2.048043573172912,2.033237789796766,0.0785846802614989,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,3 days,2,RMSE,41,1.984077613586525,1.947612951869324,2.028499822970553,1.974604596642872,0.078880325006807,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,3 days,3,RMSE,60,1.9956080452612228,1.9703312622049864,2.031193044600815,1.9933850049017636,0.0928399112911611,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,5 days,0,RMSE,35,3.1455948152521613,3.059903914625345,3.2448727266475283,3.187319523013365,0.1697048483896955,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,5 days,1,RMSE,42,3.1973049415639165,3.155499995998236,3.2241216612330663,3.1648276329164178,0.1229819111897525,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,5 days,2,RMSE,37,3.2472594949321976,3.1686088441011964,3.366339635605881,3.219066050140088,0.210145155846231,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,5 days,3,RMSE,60,3.198720905167585,3.1343439746400863,3.27379007710504,3.202713309664446,0.1888334912508822,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,7 days,0,RMSE,35,4.399320334542241,4.274502217828466,4.549437394156857,4.378623228055604,0.2591716155345044,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,7 days,1,RMSE,42,4.427606620945771,4.354876857901273,4.512345272797324,4.397955149675234,0.2492750154698319,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,7 days,2,RMSE,33,4.608805796262734,4.468332711106801,4.797533814608057,4.615252298183662,0.3271884809817884,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,7 days,3,RMSE,60,4.414008252229035,4.295735398592264,4.536402690329228,4.439860103651652,0.3182098715656787,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,1 days,0,RMSE,35,1.0686846191957624,1.0638765596542743,1.0725374017422218,1.0701948602873153,0.019559365852889,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,1 days,1,RMSE,42,1.0672891141561676,1.060107310419995,1.076851715427921,1.0733251243404367,0.0222787883149601,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,1 days,2,RMSE,45,1.066657774206222,1.0566509185871304,1.0773742767791668,1.0634589766336533,0.0265026285834422,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,1 days,3,RMSE,60,1.071485653559144,1.0594143401037837,1.0825335608996494,1.0714038781221946,0.0274195511406247,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,3 days,0,RMSE,35,2.017422620200638,1.994517038091336,2.044095118450328,1.997496999200386,0.0745450649200706,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,3 days,1,RMSE,42,2.05344606515603,2.026427126198178,2.089334749513232,2.0567032672631305,0.0865710299768384,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,3 days,2,RMSE,41,2.0327164850977204,1.989908567203437,2.087974269163168,2.030536689311855,0.101194840855258,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,3 days,3,RMSE,60,2.0107811465527545,1.9835252800399987,2.0404151301075983,2.0012825756447628,0.0821322912688342,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,5 days,0,RMSE,35,3.1934572627261866,3.116801447193144,3.277057068917367,3.204540790462622,0.1655442186400545,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,5 days,1,RMSE,42,3.3607918049587746,3.3028277570491915,3.4294980643543096,3.3826626145834395,0.178386881403035,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,5 days,2,RMSE,37,3.373257314696493,3.297496705929714,3.496169604575468,3.3549496486636188,0.2252577103770727,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,5 days,3,RMSE,60,3.2089324106561423,3.1612148963445144,3.262466332115724,3.190134043439583,0.193074060492324,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,7 days,0,RMSE,35,4.500957456654944,4.382537573547838,4.62147635655349,4.490315732669984,0.2653021215913055,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,7 days,1,RMSE,42,4.752135096405428,4.6143922310436,4.911642859823757,4.787491251232588,0.3160411352281299,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,7 days,2,RMSE,33,4.7026434424412535,4.555503023420613,4.909009335146701,4.669630647466744,0.3461970247927242,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,7 days,3,RMSE,60,4.569146372360965,4.455480771890114,4.671920241204147,4.595496086438516,0.3200395594747,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,1 days,0,ACC,35,0.9698539290804,0.96840186825808,0.9720350864088618,0.9700803632699372,0.0033408073037773,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,1 days,1,ACC,42,0.9692087955024384,0.9678146407486392,0.9702804998013148,0.9698850154351456,0.0027747518532578,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,1 days,2,ACC,45,0.9711834974750644,0.9698830175592692,0.9723817006109956,0.9711524328008024,0.0026565799588389,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,1 days,3,ACC,60,0.9712088376462978,0.9701066968065029,0.972619322691844,0.9717974440453688,0.0031060681187928,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,3 days,0,ACC,35,0.902052455590707,0.8963516220851436,0.9097660441698474,0.9018571242073248,0.0140594092931142,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,3 days,1,ACC,42,0.8957783910731113,0.8907368084585566,0.8996224401907654,0.8951981249661378,0.0102022096899184,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,3 days,2,ACC,41,0.90657541292768,0.8996955681425352,0.911564957280934,0.9080400963962368,0.0117239501391558,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,3 days,3,ACC,60,0.9056984967694794,0.9021992038749312,0.9097432551589704,0.9049553956434871,0.0096539894159401,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,5 days,0,ACC,35,0.7712231994983596,0.7571723901499844,0.7885450574690722,0.7718959119080857,0.0311755622714187,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,5 days,1,ACC,42,0.7532288243647853,0.7446151191076815,0.7602474417760942,0.759614403674669,0.0212899448576334,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,5 days,2,ACC,37,0.76446808789886,0.7460110207277477,0.7793757890010946,0.7659552591626885,0.0348784265747803,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,5 days,3,ACC,60,0.7653295646106469,0.7565910311480529,0.7777334458743154,0.7667180883433303,0.0294910984674684,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,7 days,0,ACC,35,0.5957280375318229,0.5708810489983149,0.6201240696629207,0.6032169773410098,0.052322055756085,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,7 days,1,ACC,42,0.5563378562177228,0.5321732104346958,0.5761998572394154,0.5659409822879395,0.0487434342111457,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,7 days,2,ACC,33,0.5725955494701221,0.5413570464087205,0.6026184991175904,0.5909089285086326,0.068851808102102,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,7 days,3,ACC,60,0.5677376988917204,0.5511655070498293,0.5895851071153242,0.5783594065691587,0.0598721136300031,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,1 days,0,ACC,35,0.982118228081484,0.9812679021798224,0.9833516791796916,0.9821499555849824,0.0017724996384257,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,1 days,1,ACC,42,0.9819601097984054,0.9812262769204044,0.9826039825860904,0.9820109672854856,0.0015092844110059,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,1 days,2,ACC,45,0.9832503295122726,0.9824528161229616,0.9839876215689092,0.983477670060986,0.0016280070222355,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,1 days,3,ACC,60,0.9830933968657298,0.9825439371769228,0.9838906758454696,0.9834092924065444,0.0018119899137294,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,3 days,0,ACC,35,0.930373332267402,0.9269214510283388,0.9360855965517774,0.9295088364547622,0.0085296885473388,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,3 days,1,ACC,42,0.9272133788706464,0.9235674233672214,0.9296170382222284,0.9284630952286768,0.0061728244690308,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,3 days,2,ACC,41,0.934636173618939,0.9299229172935064,0.9376634447638144,0.9354606731142212,0.0081146212115114,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,3 days,3,ACC,60,0.9335298942848628,0.930912897862466,0.936218008293816,0.9336560896518034,0.0066205486004266,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,5 days,0,ACC,35,0.8160859695575124,0.8001854224542578,0.8344639275728809,0.8139739089866151,0.0297314669400581,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,5 days,1,ACC,42,0.8085778175572289,0.8019274374948462,0.8146902562875006,0.8092460125780416,0.0186710654964917,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,5 days,2,ACC,37,0.8179713417653233,0.804230261493554,0.8262455972009543,0.826135928005178,0.0266195871258947,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,5 days,3,ACC,60,0.8230346515100897,0.8139020907076272,0.8308104889988956,0.8257704569382215,0.0231394634091611,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,7 days,0,ACC,35,0.6297651980290544,0.6032408111375823,0.6612110336638697,0.6260254097147135,0.0494038242352613,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,7 days,1,ACC,42,0.6202881747868838,0.598732588215527,0.6384042626733744,0.6210716462472851,0.0505326587501473,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,7 days,2,ACC,33,0.6275929577285937,0.6004694081586669,0.6495891806883692,0.6250508977434108,0.0514598009717031,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,7 days,3,ACC,60,0.6549279885123958,0.6338026973045906,0.6780622648020223,0.668259825871089,0.0539156089217787,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,1 days,0,ACC,35,0.9801971416313432,0.9792864652757052,0.9815941157672288,0.9800490081646778,0.0020338359508549,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,1 days,1,ACC,42,0.9802055803691728,0.9793986255916832,0.9808797918201858,0.9805151535429018,0.0016537535564746,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,1 days,2,ACC,45,0.9814719396258892,0.9805998819764704,0.9823011272888902,0.9813529330845642,0.0018111863497691,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,1 days,3,ACC,60,0.9812826964422636,0.9806460261025334,0.9821233462684616,0.9815641876959652,0.002013267736224,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,3 days,0,ACC,35,0.9279239434143166,0.924532849724289,0.9328659103287302,0.9293984886168578,0.00815207732349,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,3 days,1,ACC,42,0.924960165733446,0.9219369719858596,0.9270758682882806,0.925290276075573,0.0058007670676247,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,3 days,2,ACC,41,0.9317602858166768,0.9267418537862636,0.9354661422753414,0.9328135698310708,0.00929848953905,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,3 days,3,ACC,60,0.932659428003948,0.9285515979807568,0.9371540942609063,0.9339468719580716,0.0088700362055654,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,5 days,0,ACC,35,0.8157477770735962,0.8023380362528436,0.8340598111346195,0.8126230303862679,0.028453078082493,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,5 days,1,ACC,42,0.7937431099919108,0.7818259937115335,0.8019990136488115,0.7938652464819816,0.0265733378566808,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,5 days,2,ACC,37,0.8096312098466832,0.7942004704475941,0.8200211378388325,0.8080219725948429,0.0290826172218763,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,5 days,3,ACC,60,0.8266238176306004,0.819401162009044,0.8359293797782942,0.8297820612860235,0.0246261933296265,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,7 days,0,ACC,35,0.6311965507093849,0.6116019414313479,0.6561102849626601,0.640079960644976,0.0485878280383874,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,7 days,1,ACC,42,0.5822229166437154,0.5505660085327593,0.6071510205647197,0.5666250617693052,0.0571944366000768,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,7 days,2,ACC,33,0.6354251175389555,0.6070262239438073,0.6580127111502754,0.6348833853157213,0.0508056765616076,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,7 days,3,ACC,60,0.6457497936492481,0.6219912001447335,0.6756340235404381,0.6445943354718585,0.0608588125003816,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,1 days,0,MAE,35,0.9705523580036074,0.9633016914563576,0.9757700263955298,0.9689981822660596,0.0172568433506313,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,1 days,1,MAE,42,0.984169807502417,0.9772890857315116,0.991623179167938,0.9861508126048266,0.0188408207610298,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,1 days,2,MAE,45,0.9821196177267624,0.976277472695872,0.9892912529982396,0.982237099368412,0.0176349633413595,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,1 days,3,MAE,60,0.9796068567978706,0.9726400547199834,0.9868889755983,0.97966765646968,0.0194602122028413,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,3 days,0,MAE,35,1.6602303798168612,1.6371521083129088,1.6894865001239154,1.6678405011397055,0.0687328638461797,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,3 days,1,MAE,42,1.7001884210266525,1.6791577275376552,1.724262231756511,1.706222626413362,0.0541721814453297,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,3 days,2,MAE,41,1.6832144042903705,1.659678047286325,1.7182160418920966,1.673051084645356,0.059565233464597,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,3 days,3,MAE,60,1.6799123956967732,1.6585412556273749,1.701652989343429,1.6786039204802536,0.053413271410011,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,5 days,0,MAE,35,2.49211046006951,2.449833414214013,2.546797587329104,2.4781413133295733,0.1177284666418758,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,5 days,1,MAE,42,2.554693027983892,2.516406778692044,2.598711967277848,2.5553385989374866,0.1069439171376246,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,5 days,2,MAE,37,2.599972812794264,2.527982603187701,2.684020162533416,2.6189061913976537,0.1562210535110824,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,5 days,3,MAE,60,2.575411434772029,2.5180924339305224,2.6364233438157334,2.566946869532684,0.1407352697153908,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,7 days,0,MAE,35,3.334107284168027,3.253145330870116,3.421890681245047,3.3606471482127227,0.1663750553801129,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,7 days,1,MAE,42,3.415972863490066,3.369701690564153,3.467023536156545,3.4007436712043555,0.1320465879648077,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,7 days,2,MAE,33,3.525125318068409,3.41996519732069,3.6424018660866087,3.5178130410892647,0.2486650059069557,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,7 days,3,MAE,60,3.5112715444521494,3.448745430146708,3.562470739334233,3.505236578939803,0.1801822786777535,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,1 days,0,MAE,35,0.74619605057088,0.7428239577995446,0.7504607718764726,0.7485564121101893,0.0128224639044709,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,1 days,1,MAE,42,0.7487180133855154,0.7430937695997923,0.7549868851269134,0.7501548227511039,0.0145563434304054,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,1 days,2,MAE,45,0.7447466028805562,0.7394219397202888,0.7506150063624284,0.7452373993034339,0.0153613029986916,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,1 days,3,MAE,60,0.7464321556100867,0.7400826107987475,0.7528347904457721,0.7463764376877842,0.0168294586543047,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,3 days,0,MAE,35,1.371956967278111,1.3521448426377138,1.3921401455775662,1.3773242222034767,0.0451772882954263,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,3 days,1,MAE,42,1.3923742215324293,1.3757702119420971,1.412052543799707,1.391076355767495,0.0433445479562733,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,3 days,2,MAE,41,1.3838906478424955,1.3662905534101486,1.4072735265174656,1.3720757629260336,0.0431758018259176,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,3 days,3,MAE,60,1.3726035567146222,1.361941004269985,1.3882915886543072,1.3722294212052897,0.0417043315253721,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,5 days,0,MAE,35,2.1174562642478856,2.0688875098396373,2.1756215978260376,2.124151686499291,0.0969356951693234,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,5 days,1,MAE,42,2.132717281823,2.108616424143445,2.1575885106103074,2.127051016467509,0.0669227777857184,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,5 days,2,MAE,37,2.181643892403688,2.137408743414392,2.248606837508602,2.184306281801201,0.1193956856760319,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,5 days,3,MAE,60,2.1336504603597444,2.105015813518425,2.170213934994407,2.1329588426060124,0.0908233947973783,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
